,track_name,available_markets,duration_ms,explicit,artists_names,principal_artist_name,principal_artist_followers,acousticness,danceability,energy,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,year,sound_system
8577,Staring At The Sun,"Europe, Africa, Asia, America, Oceania",133586,False,The Offspring,The Offspring,5170330,0.259,0.403,0.952,0,0.123,-3.925,B,0.202,87.833,4,0.729,67,1998,B Major
8578,Starlight,"Europe, Africa, Asia, America, Oceania",201539,False,Jon Pardi,Jon Pardi,1773640,0.0481,0.644,0.657,0,0.332,-5.506,B,0.0253,99.966,4,0.53,68,2019,B Major
8579,Starlight,"Europe, Africa, Asia, America, Oceania",240213,False,Muse,Muse,7661774,0.000436,0.55,0.874,4,0.206,-4.046,B,0.0321,121.61,4,0.318,76,2006,E-Flat Major
8580,Starry Eyes,"Africa, America",206000,False,Cigarettes After Sex,Cigarettes After Sex,7981031,0.448,0.425,0.363,2,0.0685,-15.32,B,0.0322,100.426,4,0.12,62,2012,D-Flat Major
8581,Stars,America,248599,False,Simply Red,Simply Red,2195565,0.154,0.716,0.818,7,0.236,-7.456,B,0.0256,103.668,4,0.817,51,1991,C Major
8582,Stars,"Europe, Africa, Asia, America, Oceania",309106,False,Hum,Hum,91180,0.000285,0.271,0.742,2,0.0601,-12.669,B,0.0529,91.844,4,0.148,54,1995,D-Flat Major
8583,Stars Are Blind,"Europe, Africa, Asia, America, Oceania",236600,False,Paris Hilton,Paris Hilton,755956,0.00593,0.745,0.695,2,0.0615,-5.076,B,0.0271,102.014,4,0.519,65,2006,D-Flat Major
8584,Stars Like Confetti,"Europe, Africa, Asia, America, Oceania",194266,False,Dustin Lynch,Dustin Lynch,2266274,0.00714,0.623,0.874,10,0.143,-3.058,B,0.0329,109.97,4,0.961,76,2022,A Major
8585,Stars Will Fall,"Europe, Africa, Asia, America, Oceania",118160,False,Duster,Duster,667715,0.94,0.432,0.13,9,0.106,-13.076,B,0.0282,96.41,4,0.0741,72,2019,D Major
8586,Starships,America,210626,True,Nicki Minaj,Nicki Minaj,29357725,0.135,0.747,0.716,11,0.251,-2.457,A,0.075,125.008,4,0.751,77,2011,D-Flat Minor
8587,Start Over (feat. NF),"Europe, Africa, Asia, America, Oceania",196013,False,FLAME;NF,FLAME,134172,0.0627,0.704,0.756,9,0.114,-3.922,A,0.14,136.024,4,0.447,65,2013,B Minor
8588,Started From the Bottom,"Europe, Africa, Asia, America, Oceania",174133,True,Drake,Drake,79123685,0.0319,0.793,0.524,8,0.156,-7.827,B,0.156,86.325,4,0.579,70,2013,G Major
8589,Starting Over,"Europe, Africa, Asia, America, Oceania",240413,False,Chris Stapleton,Chris Stapleton,6063744,0.452,0.638,0.538,10,0.0695,-8.445,B,0.0315,89.124,4,0.318,78,2020,A Major
8590,Starting Over,"Europe, Africa, Asia, America, Oceania",304240,False,LSD and the Search for God,LSD and the Search for God,116744,0.506,0.225,0.511,4,0.108,-9.316,B,0.0339,114.255,4,0.117,61,2007,E-Flat Major
8591,Starving,"Europe, Africa, Asia, America, Oceania",181880,False,Hailee Steinfeld;Grey;Zedd,Hailee Steinfeld,8855594,0.378,0.728,0.616,4,0.105,-4.238,B,0.0645,99.962,4,0.508,76,2016,E-Flat Major
8592,State Lines,"Europe, Africa, Asia, America, Oceania",208653,False,Novo Amor,Novo Amor,920338,0.959,0.509,0.31,9,0.0963,-10.623,B,0.0313,137.474,3,0.151,75,2018,D Major
8593,Static,"Europe, Africa, Asia, America, Oceania",156506,True,Steve Lacy,Steve Lacy,3561296,0.434,0.335,0.305,1,0.101,-12.661,B,0.0741,79.001,5,0.215,79,2022,F-Sharp Major
8594,Stay,America,240706,False,Rihanna;Mikky Ekko,Rihanna,57526726,0.945,0.621,0.31,9,0.117,-10.164,A,0.0283,111.893,4,0.125,74,2012,B Minor
8595,Stay,America,284426,False,Sugarland,Sugarland,1889735,0.774,0.549,0.284,4,0.105,-8.383,B,0.0388,135.632,4,0.389,62,2006,E-Flat Major
8596,Stay,"Asia, America",199320,False,Florida Georgia Line,Florida Georgia Line,5396076,0.0744,0.494,0.936,1,0.148,-2.989,B,0.0418,141.939,4,0.582,62,2012,F-Sharp Major
8597,Stay,"Europe, Africa, Asia, America, Oceania",94906,False,Maurice Williams & The Zodiacs,Maurice Williams & The Zodiacs,12565,0.842,0.555,0.404,7,0.218,-14.187,A,0.0621,120.509,4,0.736,59,1987,A Minor
8598,Stay,"Europe, Africa, Asia, America, Oceania",204426,True,Post Malone,Post Malone,41883548,0.449,0.507,0.48,5,0.147,-5.418,B,0.0266,86.046,4,0.35,77,2018,B-Flat Major
8599,Stay,"Europe, Africa, Asia, America, Oceania",210090,False,Zedd;Alessia Cara,Zedd,5989325,0.253,0.69,0.622,5,0.116,-5.025,A,0.0622,102.04,4,0.544,78,2017,G Minor
8600,Stay,"Europe, Africa, Asia, America, Oceania",312040,False,Jodeci,Jodeci,1918333,0.0706,0.657,0.369,7,0.494,-13.153,A,0.037,129.965,4,0.619,55,1991,A Minor
8601,Stay (I Missed You),"Europe, Africa, Asia, America, Oceania",184333,False,Lisa Loeb,Lisa Loeb,203764,0.462,0.612,0.591,1,0.111,-7.02,B,0.051,160.659,4,0.349,66,1994,F-Sharp Major
8602,Stay A Little Longer,"Europe, Africa, Asia, America, Oceania",335480,False,Brothers Osborne,Brothers Osborne,1195725,0.0377,0.557,0.886,6,0.163,-5.356,B,0.0302,96.989,4,0.545,67,2016,F Major
8603,Stay Away,America,211440,False,Nirvana,Nirvana,18154089,5.39e-06,0.367,0.981,11,0.0822,-5.1,A,0.128,165.21,4,0.205,56,1991,D-Flat Minor
8604,Stay Beautiful,America,236053,False,Taylor Swift,Taylor Swift,84618954,0.0868,0.594,0.629,8,0.137,-4.919,B,0.0246,131.597,4,0.504,60,2006,G Major
8605,Stay Fly,"Europe, Africa, Asia, America, Oceania",236600,True,Three 6 Mafia,Three 6 Mafia,1238764,0.109,0.789,0.881,11,0.355,-5.758,B,0.0331,133.299,4,0.647,70,2005,E Major
8606,Stay High,"Europe, Africa, Asia, America, Oceania",168684,True,Juice WRLD,Juice WRLD,30478452,0.439,0.745,0.5,8,0.0943,-6.184,B,0.135,76.968,4,0.433,74,2020,G Major
8607,Stay Ready (What A Life),"Europe, Africa, Asia, America, Oceania",382760,True,Jhené Aiko;Kendrick Lamar,Jhené Aiko,6744489,0.455,0.347,0.493,8,0.127,-11.548,A,0.29,82.887,4,0.308,75,2013,E Minor
8608,Stay Schemin,"Europe, Africa, Asia, America, Oceania",267720,True,Rick Ross;Drake;French Montana,Rick Ross,7021667,0.0621,0.541,0.734,7,0.12,-4.232,A,0.166,162.304,4,0.321,67,2012,A Minor
8609,Stay The Night - Featuring Hayley Williams Of Paramore,America,217346,False,Zedd;Hayley Williams,Zedd,5989325,0.109,0.596,0.738,8,0.0947,-3.109,B,0.0411,127.961,4,0.461,67,2012,G Major
8610,Stay Together For The Kids,"Europe, Africa, Asia, America, Oceania",239333,False,blink-182,blink-182,7752815,0.00165,0.519,0.78,2,0.156,-4.939,B,0.0356,145.125,4,0.166,68,2001,D-Flat Major
8611,Stay With Me,"Europe, Africa, Asia, America, Oceania",141505,True,1nonly,1nonly,854393,0.302,0.684,0.844,9,0.374,-7.649,B,0.335,126.677,5,0.335,79,2020,D Major
8612,Stay With Me,"Europe, Africa, Asia, America, Oceania",172723,False,Sam Smith,Sam Smith,23065113,0.588,0.418,0.42,0,0.11,-6.444,B,0.0414,84.094,4,0.184,85,2014,B Major
8613,Stayin Alive,"Europe, Africa, Asia, America, Oceania",285373,False,Bee Gees,Bee Gees,7135358,0.0288,0.702,0.773,10,0.147,-9.256,A,0.0343,103.564,4,0.953,77,2020,F-Sharp Minor
8614,Steady Mobbin,"Europe, Africa, Asia, America, Oceania",310733,True,Young Money;Gucci Mane,Young Money,2975519,0.0219,0.488,0.691,0,0.501,-8.09,A,0.279,156.141,4,0.697,63,2009,A-Flat Minor
8615,"Steady, As She Goes","Europe, Africa, Asia, America, Oceania",215266,False,The Raconteurs,The Raconteurs,870294,0.0132,0.525,0.578,9,0.108,-4.563,B,0.12,123.696,4,0.537,70,2006,D Major
8616,Steal My Girl,"Europe, Africa, Asia, America, Oceania",228133,False,One Direction,One Direction,32936300,0.00433,0.536,0.768,10,0.114,-5.948,A,0.0347,77.217,4,0.545,82,2014,F-Sharp Minor
8617,Steal My Kisses,"Europe, Africa, Asia, America, Oceania",245360,False,Ben Harper And The Innocent Criminals,Ben Harper And The Innocent Criminals,27167,0.241,0.914,0.56,7,0.217,-11.396,B,0.113,101.019,4,0.87,59,1999,C Major
8618,Steal My Sunshine,"Asia, America, Oceania",265533,False,LEN,LEN,31989,0.394,0.412,0.829,4,0.108,-11.112,B,0.529,191.476,4,0.677,66,1999,E-Flat Major
8619,Steal My Sunshine - Single Version,"Europe, Africa, Asia, America, Oceania",211466,False,LEN,LEN,31989,0.527,0.405,0.944,4,0.214,-8.473,B,0.249,192.147,4,0.71,58,1999,E-Flat Major
8620,Steelo,"Europe, Africa, Asia, America, Oceania",257959,False,702,702,769750,0.103,0.767,0.731,8,0.102,-8.109,A,0.114,90.997,4,0.678,59,1996,E Minor
8621,Stellar,"Europe, Africa, Asia, America, Oceania",200493,False,Incubus,Incubus,3118284,0.00106,0.582,0.765,9,0.344,-6.544,B,0.0376,128.164,4,0.528,65,1999,D Major
8622,Step On Me,"Europe, Africa, Asia, America, Oceania",230185,False,The Cardigans,The Cardigans,1069880,0.00644,0.331,0.471,2,0.0653,-5.631,B,0.0299,90.057,4,0.142,77,1996,D-Flat Major
8623,Step by Step,"Europe, Africa, Asia, America, Oceania",267293,False,New Kids On The Block,New Kids On The Block,730226,0.0274,0.787,0.63,0,0.161,-12.295,B,0.0609,125.347,4,0.882,63,1990,B Major
8624,Step into a World (Rapture's Delight),"Europe, Africa, Asia, America, Oceania",289906,False,KRS-One,KRS-One,608705,0.00761,0.803,0.806,0,0.101,-7.805,B,0.265,94.994,4,0.624,57,1997,B Major
8625,Stereo Hearts (feat. Adam Levine),"Europe, Africa, Asia, America, Oceania",210960,False,Gym Class Heroes;Adam Levine,Gym Class Heroes,1475842,0.0319,0.646,0.795,9,0.267,-3.293,B,0.0976,89.99,4,0.796,83,2011,D Major
8626,Stereo Love,America,247614,False,Edward Maya;Vika Jigulina,Edward Maya,232225,0.0338,0.778,0.776,9,0.0772,-5.359,B,0.0362,127.049,4,0.361,60,2010,D Major
8627,Stereo Love - Radio Edit,"Europe, America",184573,False,Edward Maya;Vika Jigulina,Edward Maya,232225,0.0346,0.799,0.783,1,0.0757,-3.896,A,0.0322,127.041,4,0.586,72,2010,E-Flat Minor
8628,Stevie Doesn't Wonder,"Europe, Africa, Asia, America, Oceania",164571,False,Hotel Ugly,Hotel Ugly,366277,0.195,0.534,0.288,10,0.182,-13.232,A,0.0331,139.922,4,0.516,75,2021,F-Sharp Minor
8629,Stick Season,"Europe, Africa, Asia, America, Oceania",182346,False,Noah Kahan,Noah Kahan,1201725,0.782,0.662,0.488,9,0.102,-6.894,B,0.0682,117.913,4,0.817,82,2022,D Major
8630,Sticks and Stones,"Europe, Africa, Asia, America, Oceania",218053,False,Tracy Lawrence,Tracy Lawrence,1071539,0.424,0.599,0.699,7,0.132,-7.279,B,0.0299,125.555,4,0.517,54,1991,C Major
8631,Stickwitu,America,207506,False,The Pussycat Dolls,The Pussycat Dolls,5489498,0.268,0.655,0.54,9,0.068,-6.482,B,0.0516,79.983,4,0.43,64,2005,D Major
8632,Sticky,"Europe, Africa, Asia, America, Oceania",243227,True,Drake,Drake,79123685,0.0917,0.853,0.495,6,0.0844,-14.63,B,0.14,137.027,4,0.0774,78,2022,F Major
8633,Stiff Upper Lip,"Europe, Africa, Asia, America, Oceania",214560,False,AC/DC,AC/DC,27239715,0.0344,0.588,0.851,7,0.16,-4.206,B,0.033,123.691,4,0.706,66,2000,C Major
8634,Still Ballin' - Nitty Remix,"Europe, Africa, Asia, America, Oceania",169600,True,2Pac;Trick Daddy,2Pac,16058064,0.00766,0.941,0.721,2,0.0485,-4.921,B,0.155,99.042,4,0.707,62,2002,D-Flat Major
8635,Still Beating,"Europe, Africa, Asia, America, Oceania",181586,False,Mac DeMarco,Mac DeMarco,4476284,0.581,0.709,0.496,1,0.151,-10.528,A,0.0417,78.477,4,0.469,74,2017,E-Flat Minor
8636,Still Counting,"Europe, Africa, Asia, America, Oceania",261812,True,Volbeat,Volbeat,2419719,0.00039,0.309,0.919,2,0.424,-3.131,B,0.0609,103.89,4,0.322,76,2008,D-Flat Major
8637,Still D.R.E.,"Europe, Africa, Asia, America, Oceania",270560,False,Dr. Dre;Snoop Dogg,Dr. Dre,10358981,0.197,0.813,0.827,6,0.0697,-2.769,B,0.253,93.458,4,0.51,55,1999,F Major
8638,Still D.R.E.,"Europe, Africa, Asia, America, Oceania",270586,True,Dr. Dre;Snoop Dogg,Dr. Dre,10358981,0.16,0.816,0.775,11,0.0543,-3.323,B,0.234,93.431,4,0.527,85,1999,E Major
8639,Still Don't Give A Fuck,"Europe, Africa, Asia, America, Oceania",252706,True,Eminem,Eminem,75934997,0.107,0.693,0.856,4,0.355,-4.045,A,0.378,89.899,4,0.607,59,1999,C Minor
8640,Still Don't Know My Name,"Europe, Africa, Asia, America, Oceania",153294,False,Labrinth,Labrinth,3029402,0.471,0.316,0.63,5,0.205,-5.963,B,0.117,89.643,1,0.313,79,2019,B-Flat Major
8641,Still Dreaming,"Europe, Africa, Asia, America, Oceania",217826,True,Nas;Kanye West;Chrisette Michele,Nas,3395815,0.105,0.547,0.825,7,0.14,-8.499,B,0.212,119.743,5,0.589,62,2007,C Major
8642,Still Fly,"Europe, Africa, Asia, America, Oceania",335613,True,Big Tymers,Big Tymers,605090,0.0302,0.675,0.607,11,0.339,-3.538,B,0.162,177.928,4,0.56,67,2002,E Major
8643,Still Got The Blues,"Europe, Africa, Asia, America, Oceania",370866,False,Gary Moore,Gary Moore,636778,0.257,0.189,0.39,9,0.122,-14.497,A,0.0353,169.563,3,0.32,68,1990,B Minor
8644,Still Here,"Europe, Africa, Asia, America, Oceania",189853,True,Drake,Drake,79123685,0.0258,0.834,0.433,0,0.633,-9.607,B,0.174,133.938,3,0.229,69,2016,B Major
8645,Still Not a Player (feat. Joe),"Europe, Africa, Asia, America, Oceania",236906,False,Big Pun;Joe,Big Pun,1302536,0.184,0.902,0.614,4,0.0867,-6.529,A,0.289,94.069,4,0.862,64,2008,C Minor
8646,Still Not a Player (feat. Joe) - Radio Version,"Europe, Africa, Asia, America, Oceania",236800,False,Big Pun;Joe,Big Pun,1302536,0.203,0.9,0.619,4,0.0647,-6.518,A,0.312,94.121,4,0.864,74,1998,C Minor
8647,Still Think About You,"Europe, Africa, Asia, America, Oceania",246987,True,A Boogie Wit da Hoodie,A Boogie Wit da Hoodie,7672206,0.219,0.946,0.646,5,0.0643,-6.604,B,0.21,127.978,4,0.961,78,2016,B-Flat Major
8648,Still Tippin' (feat. Slim Thug and Paul Wall),"Europe, Africa, Asia, America, Oceania",271053,True,Mike Jones;Paul Wall;Slim Thug,Mike Jones,589551,0.0361,0.86,0.861,6,0.113,-7.131,A,0.307,143.184,4,0.79,67,2005,D Minor
8649,Still Waiting,America,158733,True,Sum 41,Sum 41,3650003,0.00105,0.431,0.95,7,0.272,-4.918,B,0.26,191.936,4,0.56,68,2002,C Major
8650,Still With You,"Europe, Africa, Asia, America, Oceania",239905,False,Jung Kook,Jung Kook,9443927,0.0899,0.529,0.469,1,0.831,-6.967,A,0.0358,87.864,4,0.344,86,2020,E-Flat Minor
8651,Still into You,"Europe, Africa, Asia, America, Oceania",216013,False,Paramore,Paramore,8027924,0.0098,0.602,0.923,5,0.0561,-3.763,B,0.044,136.01,4,0.765,83,2013,B-Flat Major
8652,Still of the Night - 2018 Remaster,"Asia, America",397768,False,Whitesnake,Whitesnake,2789288,0.00235,0.334,0.854,4,0.158,-7.531,A,0.0494,100.175,4,0.284,59,1987,C Minor
8653,Stillborn,"Europe, Africa, Asia, America, Oceania",196040,False,Black Label Society,Black Label Society,1620953,2.27e-05,0.585,0.881,5,0.376,-4.719,A,0.0366,107.028,4,0.425,68,2003,G Minor
8654,Stinkfist,"Europe, Africa, Asia, America, Oceania",312120,False,TOOL,TOOL,3275345,0.000174,0.286,0.728,0,0.133,-6.608,B,0.0616,171.441,4,0.467,69,1996,B Major
8655,Stir Fry,"Europe, Africa, Asia, America, Oceania",190288,True,Migos,Migos,13436480,0.00263,0.817,0.816,2,0.159,-5.402,B,0.269,181.982,4,0.508,77,2018,D-Flat Major
8656,Stir It Up,"Europe, Africa, Asia, America, Oceania",330760,False,Bob Marley & The Wailers,Bob Marley & The Wailers,11812332,0.642,0.751,0.463,9,0.0314,-10.96,B,0.104,150.191,4,0.926,62,2002,D Major
8657,Stitches,"Europe, Africa, Asia, America, Oceania",198560,False,Orgy,Orgy,316294,0.000674,0.462,0.915,10,0.145,-5.733,A,0.0697,97.325,4,0.615,55,1998,F-Sharp Minor
8658,Stitches,"Europe, Africa, Asia, America, Oceania",206880,False,Shawn Mendes,Shawn Mendes,42379322,0.0151,0.752,0.754,1,0.0486,-6.684,B,0.0615,149.789,4,0.755,78,2015,F-Sharp Major
8659,Stockholm Syndrome,"Europe, Africa, Asia, America, Oceania",214720,False,One Direction,One Direction,32936300,0.0734,0.678,0.933,2,0.0863,-4.959,B,0.14,120.572,4,0.336,72,2014,D-Flat Major
8660,Stole the Show,"Europe, Africa, Asia, America, Oceania",223186,False,Kygo;Parson James,Kygo,8432550,0.271,0.64,0.635,8,0.319,-7.565,A,0.226,100.034,4,0.475,79,2016,E Minor
8661,Stolen Dance,America,313626,False,Milky Chance,Milky Chance,1834319,0.412,0.879,0.565,11,0.0798,-8.809,B,0.037,114.009,4,0.685,77,2014,E Major
8662,Stompin At The Savoy,"Europe, Africa, Asia, America, Oceania",195533,False,Benny Goodman,Benny Goodman,356845,0.836,0.525,0.222,10,0.051,-11.065,A,0.0373,156.364,4,0.645,56,1990,F-Sharp Minor
8663,Stone,"Europe, Africa, Asia, America, Oceania",335622,False,Whiskey Myers,Whiskey Myers,721112,0.243,0.438,0.477,0,0.183,-7.649,B,0.031,137.645,4,0.176,71,2016,B Major
8664,Stone Love,"Europe, Africa, Asia, America, Oceania",254800,False,Pepper,Pepper,378281,0.0571,0.837,0.478,6,0.0569,-5.861,A,0.0627,78.746,4,0.81,65,2002,D Minor
8665,Stone the Crow,"Europe, Africa, Asia, America, Oceania",282506,False,DOWN,DOWN,385272,0.0139,0.444,0.911,11,0.0868,-6.117,A,0.0398,106.437,4,0.556,57,1995,D-Flat Minor
8666,Stop,America,254106,False,Jane's Addiction,Jane's Addiction,1354121,0.0128,0.416,0.752,9,0.595,-8.239,B,0.111,122.789,4,0.354,47,1990,D Major
8667,Stop,"Europe, Africa, Asia, America, Oceania",204753,False,Spice Girls,Spice Girls,3155134,0.287,0.722,0.845,2,0.0561,-4.446,A,0.0308,130.13,4,0.965,70,1997,B-Flat Minor
8668,Stop And Stare,"Asia, America",223853,False,OneRepublic,OneRepublic,16176870,0.0659,0.492,0.859,4,0.0756,-4.274,B,0.0332,92.474,4,0.251,62,2007,E-Flat Major
8669,Stop Being Greedy,"Europe, Africa, Asia, America, Oceania",216906,True,DMX,DMX,4582120,0.00975,0.689,0.703,10,0.154,-5.986,A,0.206,101.492,4,0.139,58,1998,F-Sharp Minor
8670,Stop Breathing,"Europe, Africa, Asia, America, Oceania",218943,True,Playboi Carti,Playboi Carti,8690139,0.00637,0.856,0.57,9,0.0984,-4.486,B,0.286,154.967,4,0.155,75,2020,D Major
8671,Stop Crying Your Heart Out,"Europe, America, Oceania",303120,False,Oasis,Oasis,9112284,0.0689,0.331,0.558,2,0.124,-5.506,B,0.031,150.19,4,0.0985,67,2002,D-Flat Major
8672,Stop Me If You Think You've Heard This One Before - 2011 Remaster,"Europe, Africa, Asia, America, Oceania",215573,False,The Smiths,The Smiths,4402333,0.0048,0.569,0.856,0,0.0873,-6.668,A,0.0281,134.181,4,0.66,58,1987,A-Flat Minor
8673,Stop The World I Wanna Get Off With You,"Europe, Africa, Asia, America, Oceania",191040,False,Arctic Monkeys,Arctic Monkeys,21309962,0.0537,0.661,0.73,6,0.14,-6.779,A,0.0574,95.027,4,0.53,73,2013,D Minor
8674,Stop This Train,"Europe, Africa, Asia, America, Oceania",285053,False,John Mayer,John Mayer,5945010,0.465,0.619,0.437,7,0.0971,-11.756,B,0.0314,89.508,4,0.408,65,2006,C Major
8675,Storms in Africa,America,244800,False,Enya,Enya,2016065,0.837,0.499,0.177,1,0.107,-23.449,B,0.0341,104.065,4,0.0348,49,1988,F-Sharp Major
8676,Story of My Life,"Europe, Africa, Asia, America, Oceania",245493,False,One Direction,One Direction,32936300,0.225,0.6,0.663,3,0.119,-5.802,B,0.0477,121.07,4,0.286,85,2013,A-Flat Major
8677,Story of My Life,"Europe, Africa, Asia, America, Oceania",346333,False,Social Distortion,Social Distortion,609935,0.0676,0.328,0.884,6,0.327,-7.982,B,0.0338,201.868,4,0.686,62,1990,F Major
8678,Straight Outta Compton,"Europe, Africa, Asia, America, Oceania",258687,True,N.W.A.,N.W.A.,5198023,0.0461,0.834,0.878,8,0.334,-9.484,B,0.15,102.848,4,0.418,74,1988,G Major
8679,Straight Tequila Night,"Europe, Africa, Asia, America, Oceania",173146,False,John Anderson,John Anderson,473420,0.137,0.638,0.661,9,0.245,-10.134,B,0.0341,109.268,4,0.464,53,1996,D Major
8680,Straight Tequila Night,"Europe, Africa, Asia, America, Oceania",173866,False,John Anderson,John Anderson,473420,0.134,0.64,0.639,9,0.178,-10.11,B,0.0331,109.263,4,0.593,63,1992,D Major
8681,Straight Up,"Europe, Africa, Asia, America, Oceania",251466,False,Paula Abdul,Paula Abdul,1056270,0.267,0.769,0.826,7,0.0638,-8.252,B,0.0624,95.862,4,0.762,65,1988,C Major
8682,Straight and Narrow,"Europe, Africa, Asia, America, Oceania",199874,False,Sam Barber,Sam Barber,158665,0.47,0.427,0.278,10,0.135,-8.83,B,0.0331,85.633,3,0.374,80,2023,A Major
8683,Strangelove - 2006 Remaster,America,296680,False,Depeche Mode,Depeche Mode,5735400,0.195,0.66,0.802,4,0.186,-7.889,A,0.043,118.9,4,0.646,49,1987,C Minor
8684,Strangelove - Alt. Single Version,America,229440,False,Depeche Mode,Depeche Mode,5735400,0.146,0.565,0.867,4,0.345,-10.133,A,0.0344,118.818,4,0.884,56,1987,C Minor
8685,Strangers,"Europe, Africa, Asia, America, Oceania",193186,False,Mt. Joy,Mt. Joy,395873,0.739,0.564,0.636,7,0.0807,-8.136,B,0.0418,101.913,4,0.218,72,2020,C Major
8686,Strangers Like Me,"Europe, Africa, Asia, America, Oceania",180520,False,Phil Collins,Phil Collins,5348006,0.114,0.673,0.785,3,0.119,-7.041,B,0.0407,119.78,4,0.562,59,1999,A-Flat Major
8687,Strawberry Blond,"Europe, Africa, Asia, America, Oceania",114277,False,Mitski,Mitski,4954915,0.839,0.51,0.545,0,0.061,-8.299,B,0.0928,77.92,4,0.941,70,2013,B Major
8688,Strawberry Wine,"Europe, Africa, Asia, America, Oceania",290466,False,Deana Carter,Deana Carter,504784,0.302,0.558,0.435,1,0.0351,-6.812,B,0.0264,122.385,3,0.199,62,2002,F-Sharp Major
8689,Strawberry Wine,"Europe, Africa, Asia, America, Oceania",291533,False,Deana Carter,Deana Carter,504784,0.314,0.572,0.449,1,0.0301,-6.566,B,0.0264,122.632,3,0.207,70,1996,F-Sharp Major
8690,Street Dreams,"Europe, Africa, Asia, America, Oceania",279933,True,Nas,Nas,3395815,0.21,0.752,0.611,11,0.778,-8.681,A,0.315,90.993,4,0.746,60,1996,D-Flat Minor
8691,Street Lights,"Europe, Africa, Asia, America, Oceania",189906,False,Kanye West,Kanye West,21109339,0.0287,0.644,0.487,6,0.206,-9.654,B,0.034,125.528,4,0.467,63,2008,F Major
8692,Street Runner,"Europe, Africa, Asia, America, Oceania",252021,True,Rod Wave,Rod Wave,5344401,0.213,0.599,0.61,5,0.151,-8.633,A,0.24,159.933,4,0.434,74,2021,G Minor
8693,Street Spirit (Fade Out),"Europe, Africa, Asia, America, Oceania",253853,False,Radiohead,Radiohead,8626437,0.317,0.488,0.454,4,0.179,-11.544,A,0.0304,138.076,4,0.131,70,1995,C Minor
8694,Street Talkin',"Europe, Africa, Asia, America, Oceania",221200,True,Slick Rick;Outkast,Slick Rick,672717,0.0544,0.934,0.495,5,0.0934,-7.483,A,0.346,101.781,4,0.836,62,1999,G Minor
